time,outport,inport,packet_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,pkt_chuck,hop_count,current_hop,hop_percentage,waiting_time,pkt_count,pkt_max,target
1787653,0,1,6,0,3,2,8,25,9,1,1,9101,2,2,1.0,13,10,11,0
1787666,1,4,4,0,0,2,8,0,0,25,9,9103,3,1,0.3333333333333333,8,9,11,0
1787673,1,4,4,1,1,2,8,0,0,25,9,9103,3,1,0.3333333333333333,15,8,11,0
1787680,1,4,4,2,1,2,8,0,0,25,9,9103,3,1,0.3333333333333333,22,7,11,0
1787687,1,4,4,3,1,2,8,0,0,25,9,9103,3,1,0.3333333333333333,29,6,11,0
1787694,1,4,4,4,2,2,8,0,0,25,9,9103,3,1,0.3333333333333333,36,5,11,0
1787695,1,4,0,0,3,2,9,0,0,25,9,9104,3,1,0.3333333333333333,36,4,11,0
1787697,0,1,3,0,0,4,16,29,13,1,1,9102,3,3,1.0,17,3,11,0
1787698,0,1,3,1,1,4,16,29,13,1,1,9102,3,3,1.0,18,2,11,0
1787699,0,1,3,2,1,4,16,29,13,1,1,9102,3,3,1.0,19,1,11,0
1787700,0,1,3,3,1,4,16,29,13,1,1,9102,3,3,1.0,20,8,8,0
1787704,0,1,3,4,2,4,16,29,13,1,1,9102,3,3,1.0,24,7,8,0
1787735,4,0,4,0,0,2,8,1,1,28,12,9105,5,0,0.0,4,6,8,0
1787742,4,0,4,1,1,2,8,1,1,28,12,9105,5,0,0.0,11,5,8,0
1787749,4,0,4,2,1,2,8,1,1,28,12,9105,5,0,0.0,18,4,8,0
1787756,4,0,4,3,1,2,8,1,1,28,12,9105,5,0,0.0,25,3,8,0
1787763,4,0,4,4,2,2,8,1,1,28,12,9105,5,0,0.0,32,2,8,0
1787764,4,0,0,0,3,2,9,1,1,28,12,9106,5,0,0.0,32,1,8,0
1787833,0,1,6,0,3,2,8,28,12,1,1,9105,5,5,1.0,21,6,6,0
1787877,0,1,3,0,0,4,16,30,14,1,1,9106,4,4,1.0,21,5,6,0
1787878,0,1,3,1,1,4,16,30,14,1,1,9106,4,4,1.0,22,4,6,0
1787879,0,1,3,2,1,4,16,30,14,1,1,9106,4,4,1.0,23,3,6,0
1787880,0,1,3,3,1,4,16,30,14,1,1,9106,4,4,1.0,24,2,6,0
1787884,0,1,3,4,2,4,16,30,14,1,1,9106,4,4,1.0,28,1,6,0
1787901,2,0,4,0,0,2,10,1,1,19,3,9107,2,0,0.0,4,19,19,0
1787908,2,0,4,1,1,2,10,1,1,19,3,9107,2,0,0.0,11,18,19,0
1787915,2,0,4,2,1,2,10,1,1,19,3,9107,2,0,0.0,18,17,19,0
1787922,2,0,4,3,1,2,10,1,1,19,3,9107,2,0,0.0,25,16,19,0
1787929,2,0,4,4,2,2,10,1,1,19,3,9107,2,0,0.0,32,15,19,0
1787930,2,0,0,0,3,2,11,1,1,19,3,9108,2,0,0.0,32,14,19,0
1787937,2,4,4,0,0,2,8,0,0,26,10,9109,4,1,0.25,8,13,19,0
1787944,2,4,4,1,1,2,8,0,0,26,10,9109,4,1,0.25,15,12,19,0
1787951,2,4,4,2,1,2,8,0,0,26,10,9109,4,1,0.25,22,11,19,0
1787953,0,2,5,0,0,2,8,19,3,17,1,9107,2,2,1.0,12,10,19,0
1787958,2,4,4,3,1,2,8,0,0,26,10,9109,4,1,0.25,29,9,19,0
1787960,0,2,5,1,1,2,8,19,3,17,1,9107,2,2,1.0,19,8,19,0
1787965,2,4,4,4,2,2,8,0,0,26,10,9109,4,1,0.25,36,7,19,0
1787966,2,4,0,0,3,2,9,0,0,26,10,9110,4,1,0.25,36,6,19,0
1787967,0,2,5,2,1,2,8,19,3,17,1,9107,2,2,1.0,26,5,19,0
1787974,0,2,5,3,1,2,8,19,3,17,1,9107,2,2,1.0,33,4,19,0
1787981,0,2,5,4,2,2,8,19,3,17,1,9107,2,2,1.0,40,3,19,0
1787982,0,2,1,0,3,2,9,19,3,17,1,9108,2,2,1.0,40,2,19,0
1787983,0,2,6,0,3,2,10,19,3,1,1,9107,2,2,1.0,13,1,19,0
1788018,2,0,2,0,3,2,9,17,1,19,3,9108,2,0,0.0,4,12,12,0
1788019,0,0,3,0,0,4,17,17,1,1,1,9108,0,0,0.0,5,11,12,0
1788020,0,0,3,1,1,4,17,17,1,1,1,9108,0,0,0.0,6,10,12,0
1788021,0,0,3,2,1,4,17,17,1,1,1,9108,0,0,0.0,7,9,12,0
1788022,0,0,3,3,1,4,17,17,1,1,1,9108,0,0,0.0,8,8,12,0
1788026,0,0,3,4,2,4,17,17,1,1,1,9108,0,0,0.0,12,7,12,0
1788065,1,0,4,0,0,2,8,1,1,29,13,9111,3,0,0.0,4,6,12,0
1788072,1,0,4,1,1,2,8,1,1,29,13,9111,3,0,0.0,11,5,12,0
1788079,1,0,4,2,1,2,8,1,1,29,13,9111,3,0,0.0,18,4,12,0
1788086,1,0,4,3,1,2,8,1,1,29,13,9111,3,0,0.0,25,3,12,0
1788093,1,0,4,4,2,2,8,1,1,29,13,9111,3,0,0.0,32,2,12,0
1788094,1,0,0,0,3,2,9,1,1,29,13,9112,3,0,0.0,32,1,12,0
1788155,0,1,6,0,3,2,8,29,13,1,1,9111,3,3,1.0,17,2,2,0
1788199,0,1,3,0,0,4,16,30,14,1,1,9112,4,4,1.0,21,1,2,0
1788200,0,1,3,1,1,4,16,30,14,1,1,9112,4,4,1.0,22,16,16,0
1788201,0,1,3,2,1,4,16,30,14,1,1,9112,4,4,1.0,23,15,16,0
1788202,0,1,3,3,1,4,16,30,14,1,1,9112,4,4,1.0,24,14,16,0
1788206,0,1,3,4,2,4,16,30,14,1,1,9112,4,4,1.0,28,13,16,0
1788215,2,4,4,0,0,2,8,0,0,27,11,9113,5,1,0.2,8,12,16,0
1788222,2,4,4,1,1,2,8,0,0,27,11,9113,5,1,0.2,15,11,16,0
1788229,2,4,4,2,1,2,8,0,0,27,11,9113,5,1,0.2,22,10,16,0
1788236,2,4,4,3,1,2,8,0,0,27,11,9113,5,1,0.2,29,9,16,0
1788243,2,4,4,4,2,2,8,0,0,27,11,9113,5,1,0.2,36,8,16,0
1788244,2,4,0,0,3,2,9,0,0,27,11,9114,5,1,0.2,36,7,16,0
1788245,2,0,4,0,0,2,10,1,1,23,7,9115,3,0,0.0,4,6,16,0
1788252,2,0,4,1,1,2,10,1,1,23,7,9115,3,0,0.0,11,5,16,0
1788259,2,0,4,2,1,2,10,1,1,23,7,9115,3,0,0.0,18,4,16,0
1788266,2,0,4,3,1,2,10,1,1,23,7,9115,3,0,0.0,25,3,16,0
1788273,2,0,4,4,2,2,10,1,1,23,7,9115,3,0,0.0,32,2,16,0
1788274,2,0,0,0,3,2,11,1,1,23,7,9116,3,0,0.0,32,1,16,0
1788335,0,1,6,0,3,2,8,23,7,1,1,9115,3,3,1.0,17,6,6,0
1788370,0,2,3,0,0,4,16,18,2,1,1,9116,1,1,1.0,8,5,6,0
1788371,0,2,3,1,1,4,16,18,2,1,1,9116,1,1,1.0,9,4,6,0
1788372,0,2,3,2,1,4,16,18,2,1,1,9116,1,1,1.0,10,3,6,0
1788374,0,2,3,3,1,4,16,18,2,1,1,9116,1,1,1.0,12,2,6,0
1788377,0,2,3,4,2,4,16,18,2,1,1,9116,1,1,1.0,15,1,6,0
1788416,0,0,4,0,0,2,8,1,1,17,1,9117,0,0,0.0,4,12,12,0
1788423,0,0,4,1,1,2,8,1,1,17,1,9117,0,0,0.0,11,11,12,0
1788430,0,0,4,2,1,2,8,1,1,17,1,9117,0,0,0.0,18,10,12,0
1788437,0,0,4,3,1,2,8,1,1,17,1,9117,0,0,0.0,25,9,12,0
1788444,0,0,4,4,2,2,8,1,1,17,1,9117,0,0,0.0,32,8,12,0
1788445,0,0,0,0,3,2,9,1,1,17,1,9118,0,0,0.0,32,7,12,0
1788452,0,0,5,0,0,2,10,17,1,17,1,9117,0,0,0.0,4,6,12,0
1788459,0,0,5,1,1,2,10,17,1,17,1,9117,0,0,0.0,11,5,12,0
1788466,0,0,5,2,1,2,10,17,1,17,1,9117,0,0,0.0,18,4,12,0
1788473,0,0,5,3,1,2,10,17,1,17,1,9117,0,0,0.0,25,3,12,0
1788480,0,0,5,4,2,2,10,17,1,17,1,9117,0,0,0.0,32,2,12,0
1788481,0,0,6,0,3,2,11,17,1,1,1,9117,0,0,0.0,5,1,12,0
1788502,0,0,3,0,0,4,18,17,1,1,1,9118,0,0,0.0,4,11,11,0
1788503,0,0,3,1,1,4,18,17,1,1,1,9118,0,0,0.0,5,10,11,0
1788504,0,0,3,2,1,4,18,17,1,1,1,9118,0,0,0.0,6,9,11,0
1788505,0,0,3,3,1,4,18,17,1,1,1,9118,0,0,0.0,7,8,11,0
1788509,0,0,3,4,2,4,18,17,1,1,1,9118,0,0,0.0,11,7,11,0
1788540,1,0,4,0,0,2,10,1,1,29,13,9121,3,0,0.0,4,6,11,0
1788547,1,0,4,1,1,2,10,1,1,29,13,9121,3,0,0.0,11,5,11,0
1788554,1,0,4,2,1,2,10,1,1,29,13,9121,3,0,0.0,18,4,11,0
1788561,1,0,4,3,1,2,10,1,1,29,13,9121,3,0,0.0,25,3,11,0
1788568,1,0,4,4,2,2,10,1,1,29,13,9121,3,0,0.0,32,2,11,0
1788569,1,0,0,0,3,2,11,1,1,29,13,9122,3,0,0.0,32,1,11,0
1788630,0,1,6,0,3,2,8,29,13,1,1,9121,3,3,1.0,18,7,7,0
1788674,0,1,3,0,0,4,16,30,14,1,1,9122,4,4,1.0,20,6,7,0
1788675,0,1,3,1,1,4,16,30,14,1,1,9122,4,4,1.0,21,5,7,0
1788676,0,1,3,2,1,4,16,30,14,1,1,9122,4,4,1.0,22,4,7,0
1788677,0,1,3,3,1,4,16,30,14,1,1,9122,4,4,1.0,23,3,7,0
1788681,0,1,3,4,2,4,16,30,14,1,1,9122,4,4,1.0,27,2,7,0
1788698,2,0,4,0,0,2,8,1,1,27,11,9123,4,0,0.0,4,1,7,0
1788705,2,0,4,1,1,2,8,1,1,27,11,9123,4,0,0.0,11,9,9,0
1788712,2,0,4,2,1,2,8,1,1,27,11,9123,4,0,0.0,18,8,9,0
1788719,2,0,4,3,1,2,8,1,1,27,11,9123,4,0,0.0,25,7,9,0
1788726,2,0,4,4,2,2,8,1,1,27,11,9123,4,0,0.0,32,6,9,0
1788727,2,0,0,0,3,2,9,1,1,27,11,9124,4,0,0.0,32,5,9,0
1788779,1,4,4,0,0,2,8,0,0,29,13,9125,4,1,0.25,8,4,9,0
1788786,1,4,4,1,1,2,8,0,0,29,13,9125,4,1,0.25,15,3,9,0
1788793,1,4,4,2,1,2,8,0,0,29,13,9125,4,1,0.25,22,2,9,0
1788797,0,1,6,0,3,2,8,27,11,1,1,9123,4,4,1.0,23,1,9,0
1788800,1,4,4,3,1,2,8,0,0,29,13,9125,4,1,0.25,29,10,10,0
1788807,1,4,4,4,2,2,8,0,0,29,13,9125,4,1,0.25,36,9,10,0
1788808,1,4,0,0,3,2,9,0,0,29,13,9126,4,1,0.25,36,8,10,0
1788840,0,1,3,0,0,4,16,29,13,1,1,9124,3,3,1.0,16,7,10,0
1788841,0,1,3,1,1,4,16,29,13,1,1,9124,3,3,1.0,17,6,10,0
1788842,0,1,3,2,1,4,16,29,13,1,1,9124,3,3,1.0,18,5,10,0
1788843,0,1,3,3,1,4,16,29,13,1,1,9124,3,3,1.0,19,4,10,0
1788847,0,1,3,4,2,4,16,29,13,1,1,9124,3,3,1.0,23,3,10,0
1788886,1,0,4,0,0,2,10,1,1,21,5,9127,1,0,0.0,4,2,10,0
1788893,1,0,4,1,1,2,10,1,1,21,5,9127,1,0,0.0,11,1,10,0
1788900,1,0,4,2,1,2,10,1,1,21,5,9127,1,0,0.0,18,5,5,0
1788907,1,0,4,3,1,2,10,1,1,21,5,9127,1,0,0.0,25,4,5,0
1788914,1,0,4,4,2,2,10,1,1,21,5,9127,1,0,0.0,32,3,5,0
1788915,1,0,0,0,3,2,11,1,1,21,5,9128,1,0,0.0,32,2,5,0
1788960,0,1,6,0,3,2,8,21,5,1,1,9127,1,1,1.0,10,1,5,0
1789004,0,2,3,0,0,4,16,18,2,1,1,9128,1,1,1.0,8,12,12,0
1789005,0,2,3,1,1,4,16,18,2,1,1,9128,1,1,1.0,9,11,12,0
1789006,0,2,3,2,1,4,16,18,2,1,1,9128,1,1,1.0,10,10,12,0
1789007,0,2,3,3,1,4,16,18,2,1,1,9128,1,1,1.0,11,9,12,0
1789008,1,2,2,0,3,2,8,18,2,21,5,9128,2,1,0.5,12,8,12,0
1789011,0,2,3,4,2,4,16,18,2,1,1,9128,1,1,1.0,15,7,12,0
1789050,2,0,4,0,0,2,8,1,1,31,15,9129,5,0,0.0,4,6,12,0
1789057,2,0,4,1,1,2,8,1,1,31,15,9129,5,0,0.0,11,5,12,0
1789064,2,0,4,2,1,2,8,1,1,31,15,9129,5,0,0.0,18,4,12,0
1789071,2,0,4,3,1,2,8,1,1,31,15,9129,5,0,0.0,25,3,12,0
1789078,2,0,4,4,2,2,8,1,1,31,15,9129,5,0,0.0,32,2,12,0
1789079,2,0,0,0,3,2,9,1,1,31,15,9131,5,0,0.0,32,1,12,0
1789112,0,4,5,0,0,2,8,16,0,17,1,9130,1,1,1.0,8,18,18,0
1789119,0,4,5,1,1,2,8,16,0,17,1,9130,1,1,1.0,15,17,18,0
1789126,0,4,5,2,1,2,8,16,0,17,1,9130,1,1,1.0,22,16,18,0
1789133,0,4,5,3,1,2,8,16,0,17,1,9130,1,1,1.0,29,15,18,0
1789140,0,4,5,4,2,2,8,16,0,17,1,9130,1,1,1.0,36,14,18,0
1789141,0,4,1,0,3,2,9,16,0,17,1,9132,1,1,1.0,36,13,18,0
1789156,0,1,6,0,3,2,8,31,15,1,1,9129,5,5,1.0,26,12,18,0
1789178,4,0,3,0,0,4,19,17,1,0,0,9132,1,0,0.0,4,11,18,0
1789179,4,0,3,1,1,4,19,17,1,0,0,9132,1,0,0.0,5,10,18,0
1789180,4,0,3,2,1,4,19,17,1,0,0,9132,1,0,0.0,6,9,18,0
1789181,4,0,3,3,1,4,19,17,1,0,0,9132,1,0,0.0,7,8,18,0
1789182,4,0,2,0,3,2,8,17,1,16,0,9132,1,0,0.0,8,7,18,0
1789185,4,0,3,4,2,4,19,17,1,0,0,9132,1,0,0.0,11,6,18,0
1789192,0,1,3,0,0,4,16,30,14,1,1,9131,4,4,1.0,20,5,18,0
1789193,0,1,3,1,1,4,16,30,14,1,1,9131,4,4,1.0,21,4,18,0
1789194,0,1,3,2,1,4,16,30,14,1,1,9131,4,4,1.0,22,3,18,0
1789195,0,1,3,3,1,4,16,30,14,1,1,9131,4,4,1.0,23,2,18,0
1789199,0,1,3,4,2,4,16,30,14,1,1,9131,4,4,1.0,27,1,18,0
1789210,2,4,4,0,0,2,8,0,0,18,2,9133,2,1,0.5,8,19,19,0
1789217,2,4,4,1,1,2,8,0,0,18,2,9133,2,1,0.5,15,18,19,0
1789224,2,4,4,2,1,2,8,0,0,18,2,9133,2,1,0.5,22,17,19,0
1789231,2,4,4,3,1,2,8,0,0,18,2,9133,2,1,0.5,29,16,19,0
1789238,2,4,4,4,2,2,8,0,0,18,2,9133,2,1,0.5,36,15,19,0
1789238,1,0,4,0,0,2,10,1,1,25,9,9135,2,0,0.0,4,14,19,0
1789239,2,4,0,0,3,2,9,0,0,18,2,9134,2,1,0.5,36,13,19,0
1789245,1,0,4,1,1,2,10,1,1,25,9,9135,2,0,0.0,11,12,19,0
1789252,1,0,4,2,1,2,10,1,1,25,9,9135,2,0,0.0,18,11,19,0
1789254,0,2,5,0,0,2,8,18,2,17,1,9133,1,1,1.0,8,10,19,0
1789259,1,0,4,3,1,2,10,1,1,25,9,9135,2,0,0.0,25,9,19,0
1789261,0,2,5,1,1,2,8,18,2,17,1,9133,1,1,1.0,15,8,19,0
1789266,1,0,4,4,2,2,10,1,1,25,9,9135,2,0,0.0,32,7,19,0
1789267,1,0,0,0,3,2,11,1,1,25,9,9136,2,0,0.0,32,6,19,0
1789268,0,2,5,2,1,2,8,18,2,17,1,9133,1,1,1.0,22,5,19,0
1789275,0,2,5,3,1,2,8,18,2,17,1,9133,1,1,1.0,29,4,19,0
1789282,0,2,5,4,2,2,8,18,2,17,1,9133,1,1,1.0,36,3,19,0
1789283,0,2,1,0,3,2,9,18,2,17,1,9134,1,1,1.0,36,2,19,0
1789284,4,2,6,0,3,2,10,18,2,0,0,9133,2,1,0.5,10,1,19,0
1789320,0,1,6,0,3,2,8,25,9,1,1,9135,2,2,1.0,14,12,12,0
1789320,2,0,2,0,3,2,9,17,1,18,2,9134,1,0,0.0,4,11,12,0
1789321,4,0,3,0,0,4,16,17,1,0,0,9134,1,0,0.0,5,10,12,0
1789322,4,0,3,1,1,4,16,17,1,0,0,9134,1,0,0.0,6,9,12,0
1789323,4,0,3,2,1,4,16,17,1,0,0,9134,1,0,0.0,7,8,12,0
1789324,4,0,3,3,1,4,16,17,1,0,0,9134,1,0,0.0,8,7,12,0
1789328,4,0,3,4,2,4,16,17,1,0,0,9134,1,0,0.0,12,6,12,0
1789365,0,1,3,0,0,4,16,29,13,1,1,9136,3,3,1.0,17,5,12,0
1789366,0,1,3,1,1,4,16,29,13,1,1,9136,3,3,1.0,18,4,12,0
1789367,0,1,3,2,1,4,16,29,13,1,1,9136,3,3,1.0,19,3,12,0
1789368,0,1,3,3,1,4,16,29,13,1,1,9136,3,3,1.0,20,2,12,0
1789372,0,1,3,4,2,4,16,29,13,1,1,9136,3,3,1.0,24,1,12,0
1789403,2,0,4,0,0,2,8,1,1,30,14,9139,4,0,0.0,4,6,6,0
1789410,2,0,4,1,1,2,8,1,1,30,14,9139,4,0,0.0,11,5,6,0
1789417,2,0,4,2,1,2,8,1,1,30,14,9139,4,0,0.0,18,4,6,0
1789424,2,0,4,3,1,2,8,1,1,30,14,9139,4,0,0.0,25,3,6,0
1789431,2,0,4,4,2,2,8,1,1,30,14,9139,4,0,0.0,32,2,6,0
1789432,2,0,0,0,3,2,9,1,1,30,14,9140,4,0,0.0,32,1,6,0
1789500,0,1,6,0,3,2,8,30,14,1,1,9139,4,4,1.0,20,19,19,0
1789522,0,1,3,0,0,4,16,30,14,1,1,9140,4,4,1.0,20,18,19,0
1789523,0,1,3,1,1,4,16,30,14,1,1,9140,4,4,1.0,21,17,19,0
1789524,0,1,3,2,1,4,16,30,14,1,1,9140,4,4,1.0,22,16,19,0
1789525,0,1,3,3,1,4,16,30,14,1,1,9140,4,4,1.0,23,15,19,0
1789529,0,1,3,4,2,4,16,30,14,1,1,9140,4,4,1.0,27,14,19,0
1789546,2,0,4,0,0,2,10,1,1,19,3,9141,2,0,0.0,4,13,19,0
1789553,2,0,4,1,1,2,10,1,1,19,3,9141,2,0,0.0,11,12,19,0
1789560,2,0,4,2,1,2,10,1,1,19,3,9141,2,0,0.0,18,11,19,0
1789565,2,4,4,0,0,2,8,0,0,22,6,9142,3,1,0.3333333333333333,8,10,19,0
1789567,2,0,4,3,1,2,10,1,1,19,3,9141,2,0,0.0,25,9,19,0
1789572,2,4,4,1,1,2,8,0,0,22,6,9142,3,1,0.3333333333333333,15,8,19,0
1789574,2,0,4,4,2,2,10,1,1,19,3,9141,2,0,0.0,32,7,19,0
1789575,2,0,0,0,3,2,11,1,1,19,3,9143,2,0,0.0,32,6,19,0
1789579,2,4,4,2,1,2,8,0,0,22,6,9142,3,1,0.3333333333333333,22,5,19,0
1789586,2,4,4,3,1,2,8,0,0,22,6,9142,3,1,0.3333333333333333,29,4,19,0
1789593,2,4,4,4,2,2,8,0,0,22,6,9142,3,1,0.3333333333333333,36,3,19,0
1789594,2,4,0,0,3,2,9,0,0,22,6,9144,3,1,0.3333333333333333,36,2,19,0
1789598,0,2,5,0,0,2,8,19,3,17,1,9141,2,2,1.0,12,1,19,0
1789605,0,2,5,1,1,2,8,19,3,17,1,9141,2,2,1.0,19,17,17,0
1789612,0,2,5,2,1,2,8,19,3,17,1,9141,2,2,1.0,26,16,17,0
1789619,0,2,5,3,1,2,8,19,3,17,1,9141,2,2,1.0,33,15,17,0
1789626,0,2,5,4,2,2,8,19,3,17,1,9141,2,2,1.0,40,14,17,0
1789627,0,2,1,0,3,2,9,19,3,17,1,9143,2,2,1.0,40,13,17,0
1789628,0,2,6,0,3,2,10,19,3,1,1,9141,2,2,1.0,14,12,17,0
1789664,2,0,2,0,3,2,10,17,1,19,3,9143,2,0,0.0,4,11,17,0
1789665,0,0,3,0,0,4,17,17,1,1,1,9143,0,0,0.0,5,10,17,0
1789666,0,0,3,1,1,4,17,17,1,1,1,9143,0,0,0.0,6,9,17,0
1789667,0,0,3,2,1,4,17,17,1,1,1,9143,0,0,0.0,7,8,17,0
1789668,0,0,3,3,1,4,17,17,1,1,1,9143,0,0,0.0,8,7,17,0
1789672,0,0,3,4,2,4,17,17,1,1,1,9143,0,0,0.0,12,6,17,0
1789683,4,2,3,0,0,4,16,18,2,0,0,9144,2,1,0.5,9,5,17,0
1789684,4,2,3,1,1,4,16,18,2,0,0,9144,2,1,0.5,10,4,17,0
1789685,4,2,3,2,1,4,16,18,2,0,0,9144,2,1,0.5,11,3,17,0
1789686,4,2,3,3,1,4,16,18,2,0,0,9144,2,1,0.5,12,2,17,0
1789690,4,2,3,4,2,4,16,18,2,0,0,9144,2,1,0.5,16,1,17,0
1789711,1,0,4,0,0,2,8,1,1,29,13,9145,3,0,0.0,4,10,10,0
1789718,1,0,4,1,1,2,8,1,1,29,13,9145,3,0,0.0,11,9,10,0
1789725,1,0,4,2,1,2,8,1,1,29,13,9145,3,0,0.0,18,8,10,0
1789732,1,0,4,3,1,2,8,1,1,29,13,9145,3,0,0.0,25,7,10,0
1789739,1,0,4,4,2,2,8,1,1,29,13,9145,3,0,0.0,32,6,10,0
1789740,1,0,0,0,3,2,9,1,1,29,13,9147,3,0,0.0,32,5,10,0
1789773,0,4,5,0,0,2,8,16,0,17,1,9146,1,1,1.0,8,4,10,0
1789780,0,4,5,1,1,2,8,16,0,17,1,9146,1,1,1.0,15,3,10,0
1789787,0,4,5,2,1,2,8,16,0,17,1,9146,1,1,1.0,22,2,10,0
1789794,0,4,5,3,1,2,8,16,0,17,1,9146,1,1,1.0,29,1,10,0
1789801,0,1,6,0,3,2,8,29,13,1,1,9145,3,3,1.0,17,19,19,0
1789801,0,4,5,4,2,2,8,16,0,17,1,9146,1,1,1.0,36,18,19,0
1789802,0,4,1,0,3,2,9,16,0,17,1,9148,1,1,1.0,36,17,19,0
1789838,4,0,2,0,3,2,11,17,1,16,0,9148,1,0,0.0,4,16,19,0
1789839,4,0,3,0,0,4,18,17,1,0,0,9148,1,0,0.0,5,15,19,0
1789840,4,0,3,1,1,4,18,17,1,0,0,9148,1,0,0.0,6,14,19,0
1789841,4,0,3,2,1,4,18,17,1,0,0,9148,1,0,0.0,7,13,19,0
1789842,4,0,3,3,1,4,18,17,1,0,0,9148,1,0,0.0,8,12,19,0
1789844,0,1,3,0,0,4,16,30,14,1,1,9147,4,4,1.0,20,11,19,0
1789845,0,1,3,1,1,4,16,30,14,1,1,9147,4,4,1.0,21,10,19,0
1789846,0,1,3,2,1,4,16,30,14,1,1,9147,4,4,1.0,22,9,19,0
1789846,4,0,3,4,2,4,18,17,1,0,0,9148,1,0,0.0,12,8,19,0
1789847,0,1,3,3,1,4,16,30,14,1,1,9147,4,4,1.0,23,7,19,0
1789851,0,1,3,4,2,4,16,30,14,1,1,9147,4,4,1.0,27,6,19,0
1789885,0,4,4,0,0,2,8,0,0,17,1,9149,1,1,1.0,8,5,19,0
1789890,2,0,4,0,0,2,10,1,1,23,7,9150,3,0,0.0,4,4,19,0
1789892,0,4,4,1,1,2,8,0,0,17,1,9149,1,1,1.0,15,3,19,0
1789897,2,0,4,1,1,2,10,1,1,23,7,9150,3,0,0.0,11,2,19,0
1789899,0,4,4,2,1,2,8,0,0,17,1,9149,1,1,1.0,22,1,19,0
1789904,2,0,4,2,1,2,10,1,1,23,7,9150,3,0,0.0,18,19,19,0
1789906,0,4,4,3,1,2,8,0,0,17,1,9149,1,1,1.0,29,18,19,0
1789911,2,0,4,3,1,2,10,1,1,23,7,9150,3,0,0.0,25,17,19,0
1789913,0,4,4,4,2,2,8,0,0,17,1,9149,1,1,1.0,36,16,19,0
1789914,0,4,0,0,3,2,9,0,0,17,1,9151,1,1,1.0,36,15,19,0
1789918,2,0,4,4,2,2,10,1,1,23,7,9150,3,0,0.0,32,14,19,0
1789919,2,0,0,0,3,2,11,1,1,23,7,9152,3,0,0.0,32,13,19,0
1789921,0,0,5,0,0,2,8,17,1,17,1,9149,0,0,0.0,4,12,19,0
1789928,0,0,5,1,1,2,8,17,1,17,1,9149,0,0,0.0,11,11,19,0
1789935,0,0,5,2,1,2,8,17,1,17,1,9149,0,0,0.0,18,10,19,0
1789942,0,0,5,3,1,2,8,17,1,17,1,9149,0,0,0.0,25,9,19,0
1789949,0,0,5,4,2,2,8,17,1,17,1,9149,0,0,0.0,32,8,19,0
1789950,4,0,6,0,3,2,9,17,1,0,0,9149,1,0,0.0,4,7,19,0
1789972,4,0,3,0,0,4,19,17,1,0,0,9151,1,0,0.0,4,6,19,0
1789973,4,0,3,1,1,4,19,17,1,0,0,9151,1,0,0.0,5,5,19,0
1789974,4,0,3,2,1,4,19,17,1,0,0,9151,1,0,0.0,6,4,19,0
1789975,4,0,3,3,1,4,19,17,1,0,0,9151,1,0,0.0,7,3,19,0
1789979,4,0,3,4,2,4,19,17,1,0,0,9151,1,0,0.0,11,2,19,0
1789980,0,1,6,0,3,2,8,23,7,1,1,9150,3,3,1.0,18,1,19,0
1790004,2,4,4,0,0,2,8,0,0,26,10,9153,4,1,0.25,8,18,18,0
1790011,2,4,4,1,1,2,8,0,0,26,10,9153,4,1,0.25,15,17,18,0
1790016,0,2,3,0,0,4,16,18,2,1,1,9152,1,1,1.0,8,16,18,0
1790017,0,2,3,1,1,4,16,18,2,1,1,9152,1,1,1.0,9,15,18,0
1790018,0,2,3,2,1,4,16,18,2,1,1,9152,1,1,1.0,10,14,18,0
1790018,2,4,4,2,1,2,8,0,0,26,10,9153,4,1,0.25,22,13,18,0
1790019,0,2,3,3,1,4,16,18,2,1,1,9152,1,1,1.0,11,12,18,0
1790023,0,2,3,4,2,4,16,18,2,1,1,9152,1,1,1.0,15,11,18,0
1790025,2,4,4,3,1,2,8,0,0,26,10,9153,4,1,0.25,29,10,18,0
1790032,2,4,4,4,2,2,8,0,0,26,10,9153,4,1,0.25,36,9,18,0
1790033,2,4,0,0,3,2,9,0,0,26,10,9154,4,1,0.25,36,8,18,0
1790062,0,0,4,0,0,2,8,1,1,17,1,9155,0,0,0.0,4,7,18,0
1790069,0,0,4,1,1,2,8,1,1,17,1,9155,0,0,0.0,11,6,18,0
1790076,0,0,4,2,1,2,8,1,1,17,1,9155,0,0,0.0,18,5,18,0
1790083,0,0,4,3,1,2,8,1,1,17,1,9155,0,0,0.0,25,4,18,0
1790090,0,0,4,4,2,2,8,1,1,17,1,9155,0,0,0.0,32,3,18,0
1790091,0,0,0,0,3,2,9,1,1,17,1,9156,0,0,0.0,32,2,18,0
1790098,0,0,5,0,0,2,10,17,1,17,1,9155,0,0,0.0,4,1,18,0
1790105,0,0,5,1,1,2,10,17,1,17,1,9155,0,0,0.0,11,12,12,0
1790112,0,0,5,2,1,2,10,17,1,17,1,9155,0,0,0.0,18,11,12,0
1790119,0,0,5,3,1,2,10,17,1,17,1,9155,0,0,0.0,25,10,12,0
1790126,0,0,5,4,2,2,10,17,1,17,1,9155,0,0,0.0,32,9,12,0
1790127,0,0,6,0,3,2,11,17,1,1,1,9155,0,0,0.0,5,8,12,0
