timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,sim,sim_traversal
11944,0,2,5,3,2,3,9,3,3,17,1,314,2,2,1.0,26,1,314
11951,0,2,5,4,2,3,9,3,3,17,1,314,2,2,1.0,33,1,314
11958,0,2,5,5,3,3,9,3,3,17,1,314,2,2,1.0,40,1,314
11959,0,2,1,1,4,3,10,3,3,17,1,315,2,2,1.0,40,1,315
11966,4,0,6,1,1,3,11,17,1,20,4,314,2,0,0.0,4,1,314
11973,4,0,6,2,2,3,11,17,1,20,4,314,2,0,0.0,11,1,314
11980,4,0,6,3,2,3,11,17,1,20,4,314,2,0,0.0,18,1,314
11987,4,0,6,4,2,3,11,17,1,20,4,314,2,0,0.0,25,1,314
11991,2,4,5,1,1,3,9,0,0,19,3,317,3,1,0.3333333333333333,8,1,317
11994,4,0,6,5,3,3,11,17,1,20,4,314,2,0,0.0,32,1,314
11995,4,0,2,1,4,3,12,17,1,20,4,315,2,0,0.0,32,1,315
11996,2,0,7,1,4,3,9,17,1,3,3,314,2,0,0.0,6,1,314
11998,2,4,5,2,2,3,9,0,0,19,3,317,3,1,0.3333333333333333,15,1,317
12005,2,4,5,3,2,3,9,0,0,19,3,317,3,1,0.3333333333333333,22,1,317
12012,2,4,5,4,2,3,9,0,0,19,3,317,3,1,0.3333333333333333,29,1,317
12019,2,4,5,5,3,3,9,0,0,19,3,317,3,1,0.3333333333333333,36,1,317
12020,2,4,1,1,4,3,10,0,0,19,3,318,3,1,0.3333333333333333,36,1,318
12043,4,2,6,1,1,3,9,19,3,20,4,317,4,2,0.5,12,1,317
12048,0,1,3,1,4,3,9,20,4,17,1,315,2,2,1.0,12,1,315
12050,4,2,6,2,2,3,9,19,3,20,4,317,4,2,0.5,19,1,317
12057,4,2,6,3,2,3,9,19,3,20,4,317,4,2,0.5,26,1,317
12064,4,2,6,4,2,3,9,19,3,20,4,317,4,2,0.5,33,1,317
12071,4,2,6,5,3,3,9,19,3,20,4,317,4,2,0.5,40,1,317
12072,4,2,2,1,4,3,10,19,3,20,4,318,4,2,0.5,40,1,318
12092,4,2,7,1,4,3,9,19,3,0,0,317,3,2,0.6666666666666666,12,1,317
12097,4,2,1,1,4,3,10,3,3,28,12,319,6,2,0.3333333333333333,12,1,319
12123,0,1,5,1,1,3,9,15,15,17,1,320,5,5,1.0,24,1,320
12130,0,1,5,2,2,3,9,15,15,17,1,320,5,5,1.0,31,1,320
12137,0,1,5,3,2,3,9,15,15,17,1,320,5,5,1.0,38,1,320
12144,0,1,5,4,2,3,9,15,15,17,1,320,5,5,1.0,45,1,320
12151,0,1,5,5,3,3,9,15,15,17,1,320,5,5,1.0,52,1,320
12152,0,1,1,1,4,3,10,15,15,17,1,321,5,5,1.0,52,1,321
12159,4,0,6,1,1,3,10,17,1,20,4,320,2,0,0.0,4,1,320
12166,4,0,6,2,2,3,10,17,1,20,4,320,2,0,0.0,11,1,320
12173,4,0,6,3,2,3,10,17,1,20,4,320,2,0,0.0,18,1,320
12180,4,0,6,4,2,3,10,17,1,20,4,320,2,0,0.0,25,1,320
12187,4,0,6,5,3,3,10,17,1,20,4,320,2,0,0.0,32,1,320
12188,4,0,2,1,4,3,11,17,1,20,4,321,2,0,0.0,32,1,321
12189,2,0,7,1,4,3,12,17,1,15,15,320,5,0,0.0,5,1,320
12195,2,4,5,1,1,3,9,0,0,26,10,322,4,1,0.25,8,1,322
12202,2,4,5,2,2,3,9,0,0,26,10,322,4,1,0.25,15,1,322
12209,2,4,5,3,2,3,9,0,0,26,10,322,4,1,0.25,22,1,322
12216,2,4,5,4,2,3,9,0,0,26,10,322,4,1,0.25,29,1,322
12223,2,4,5,5,3,3,9,0,0,26,10,322,4,1,0.25,36,1,322
12224,2,4,1,1,4,3,10,0,0,26,10,323,4,1,0.25,36,1,323
12240,0,1,3,1,4,3,9,20,4,17,1,321,2,2,1.0,12,1,321
12267,4,2,6,1,1,3,9,19,3,20,4,324,4,2,0.5,12,1,324
12274,4,2,6,2,2,3,9,19,3,20,4,324,4,2,0.5,19,1,324
12281,4,2,6,3,2,3,9,19,3,20,4,324,4,2,0.5,26,1,324
12288,4,2,6,4,2,3,9,19,3,20,4,324,4,2,0.5,33,1,324
12295,4,2,6,5,3,3,9,19,3,20,4,324,4,2,0.5,40,1,324
12296,4,2,2,1,4,3,10,19,3,20,4,325,4,2,0.5,40,1,325
12346,2,4,5,1,1,3,9,0,0,30,14,327,5,1,0.2,8,1,327
12353,2,4,5,2,2,3,9,0,0,30,14,327,5,1,0.2,15,1,327
12360,2,4,5,3,2,3,9,0,0,30,14,327,5,1,0.2,22,1,327
12367,2,4,5,4,2,3,9,0,0,30,14,327,5,1,0.2,29,1,327
12374,2,4,5,5,3,3,9,0,0,30,14,327,5,1,0.2,36,1,327
12375,2,4,1,1,4,3,10,0,0,30,14,328,5,1,0.2,36,1,328
12460,4,2,6,1,1,3,9,19,3,20,4,329,4,2,0.5,12,1,329
12467,4,2,6,2,2,3,9,19,3,20,4,329,4,2,0.5,19,1,329
12474,4,2,6,3,2,3,9,19,3,20,4,329,4,2,0.5,26,1,329
12481,4,2,6,4,2,3,9,19,3,20,4,329,4,2,0.5,33,1,329
12488,4,2,6,5,3,3,9,19,3,20,4,329,4,2,0.5,40,1,329
12489,4,2,2,1,4,3,10,19,3,20,4,331,4,2,0.5,40,1,331
12521,2,4,1,1,4,3,9,0,0,22,6,333,3,1,0.3333333333333333,8,1,333
12800,2,4,1,1,4,3,9,0,0,27,11,342,5,1,0.2,8,1,342
12839,4,2,5,1,1,3,9,3,3,20,4,344,4,2,0.5,12,1,344
12846,4,2,5,2,2,3,9,3,3,20,4,344,4,2,0.5,19,1,344
12853,4,2,5,3,2,3,9,3,3,20,4,344,4,2,0.5,26,1,344
12860,4,2,5,4,2,3,9,3,3,20,4,344,4,2,0.5,33,1,344
12867,4,2,5,5,3,3,9,3,3,20,4,344,4,2,0.5,40,1,344
12868,4,2,1,1,4,3,10,3,3,20,4,345,4,2,0.5,40,1,345
12921,2,4,5,1,1,3,9,0,0,19,3,346,3,1,0.3333333333333333,8,1,346
12928,2,4,5,2,2,3,9,0,0,19,3,346,3,1,0.3333333333333333,15,1,346
12935,2,4,5,3,2,3,9,0,0,19,3,346,3,1,0.3333333333333333,22,1,346
12942,2,4,5,4,2,3,9,0,0,19,3,346,3,1,0.3333333333333333,29,1,346
12949,2,4,5,5,3,3,9,0,0,19,3,346,3,1,0.3333333333333333,36,1,346
12950,2,4,1,1,4,3,10,0,0,19,3,348,3,1,0.3333333333333333,36,1,348
12973,4,2,6,1,1,3,9,19,3,20,4,346,4,2,0.5,12,1,346
12980,4,2,6,2,2,3,9,19,3,20,4,346,4,2,0.5,19,1,346
12987,4,2,6,3,2,3,9,19,3,20,4,346,4,2,0.5,26,1,346
12994,4,2,6,4,2,3,9,19,3,20,4,346,4,2,0.5,33,1,346
13001,4,2,6,5,3,3,9,19,3,20,4,346,4,2,0.5,40,1,346
13002,4,2,2,1,4,3,10,19,3,20,4,348,4,2,0.5,40,1,348
13003,4,2,7,1,4,3,11,19,3,0,0,346,3,2,0.6666666666666666,13,1,346
13099,1,4,1,1,4,3,9,0,0,21,5,352,2,1,0.5,8,1,352
13174,4,2,6,1,1,3,9,19,3,20,4,353,4,2,0.5,12,1,353
13181,4,2,6,2,2,3,9,19,3,20,4,353,4,2,0.5,19,1,353
13188,4,2,6,3,2,3,9,19,3,20,4,353,4,2,0.5,26,1,353
13195,4,2,6,4,2,3,9,19,3,20,4,353,4,2,0.5,33,1,353
13202,4,2,6,5,3,3,9,19,3,20,4,353,4,2,0.5,40,1,353
13203,4,2,2,1,4,3,10,19,3,20,4,354,4,2,0.5,40,1,354
13206,2,4,1,1,4,3,9,0,0,31,15,356,6,1,0.16666666666666666,8,1,356
13316,1,2,1,1,4,3,9,3,3,21,5,357,3,2,0.6666666666666666,12,1,357
13327,2,4,5,1,1,3,9,0,0,26,10,359,4,1,0.25,8,1,359
13334,2,4,5,2,2,3,9,0,0,26,10,359,4,1,0.25,15,1,359
13341,2,4,5,3,2,3,9,0,0,26,10,359,4,1,0.25,22,1,359
13348,2,4,5,4,2,3,9,0,0,26,10,359,4,1,0.25,29,1,359
13355,2,4,5,5,3,3,9,0,0,26,10,359,4,1,0.25,36,1,359
13356,2,4,1,1,4,3,10,0,0,26,10,361,4,1,0.25,36,1,361
13369,4,2,6,1,1,3,9,19,3,20,4,358,4,2,0.5,12,1,358
13376,4,2,6,2,2,3,9,19,3,20,4,358,4,2,0.5,19,1,358
13383,4,2,6,3,2,3,9,19,3,20,4,358,4,2,0.5,26,1,358
13390,4,2,6,4,2,3,9,19,3,20,4,358,4,2,0.5,33,1,358
13397,4,2,6,5,3,3,9,19,3,20,4,358,4,2,0.5,40,1,358
13398,4,2,2,1,4,3,10,19,3,20,4,360,4,2,0.5,40,1,360
13634,2,4,5,1,1,3,9,0,0,30,14,369,5,1,0.2,8,1,369
13641,2,4,5,2,2,3,9,0,0,30,14,369,5,1,0.2,15,1,369
13648,2,4,5,3,2,3,9,0,0,30,14,369,5,1,0.2,22,1,369
13655,2,4,5,4,2,3,9,0,0,30,14,369,5,1,0.2,29,1,369
13662,2,4,5,5,3,3,9,0,0,30,14,369,5,1,0.2,36,1,369
13663,4,2,5,1,1,3,9,3,3,20,4,370,4,2,0.5,12,1,370
13663,2,4,1,1,4,3,10,0,0,30,14,371,5,1,0.2,36,1,371
13670,4,2,5,2,2,3,9,3,3,20,4,370,4,2,0.5,19,1,370
13677,4,2,5,3,2,3,9,3,3,20,4,370,4,2,0.5,26,1,370
13684,4,2,5,4,2,3,9,3,3,20,4,370,4,2,0.5,33,1,370
13691,4,2,5,5,3,3,9,3,3,20,4,370,4,2,0.5,40,1,370
13692,4,2,1,1,4,3,10,3,3,20,4,373,4,2,0.5,40,1,373
13804,2,4,1,1,4,3,9,0,0,31,15,375,6,1,0.16666666666666666,8,1,375
13927,2,4,1,1,4,3,9,0,0,30,14,380,5,1,0.2,8,1,380
14074,2,4,1,1,4,3,9,0,0,19,3,385,3,1,0.3333333333333333,8,1,385
14098,4,2,2,1,4,3,9,19,3,20,4,385,4,2,0.5,12,1,385
14169,2,4,1,1,4,3,9,0,0,18,2,387,2,1,0.5,8,1,387
14185,4,2,2,1,4,3,9,18,2,20,4,387,3,1,0.3333333333333333,8,1,387
14208,4,2,2,1,4,3,9,19,3,20,4,388,4,2,0.5,12,1,388
14302,4,2,2,1,4,3,9,18,2,20,4,390,3,1,0.3333333333333333,8,1,390
14365,4,2,2,1,4,3,9,19,3,20,4,392,4,2,0.5,12,1,392
14393,2,4,1,1,4,3,9,0,0,19,3,393,3,1,0.3333333333333333,8,1,393
14417,4,2,2,1,4,3,9,19,3,20,4,393,4,2,0.5,12,1,393
14426,4,2,1,1,4,3,9,3,3,20,4,394,4,2,0.5,12,1,394
14477,4,2,2,1,4,3,9,18,2,20,4,395,3,1,0.3333333333333333,8,1,395
14499,1,4,1,1,4,3,9,0,0,21,5,396,2,1,0.5,8,1,396
14528,4,2,2,1,4,3,9,19,3,20,4,397,4,2,0.5,12,1,397
14625,1,2,1,1,4,3,9,3,3,21,5,400,3,2,0.6666666666666666,12,1,400
14728,4,2,2,1,4,3,9,19,3,20,4,401,4,2,0.5,12,1,401
14741,4,2,1,1,4,3,9,3,3,20,4,402,4,2,0.5,12,1,402
14763,2,4,1,1,4,3,9,0,0,22,6,403,3,1,0.3333333333333333,8,1,403
14866,2,4,5,1,1,3,9,0,0,22,6,405,3,1,0.3333333333333333,8,1,405
14873,2,4,5,2,2,3,9,0,0,22,6,405,3,1,0.3333333333333333,15,1,405
14880,2,4,5,3,2,3,9,0,0,22,6,405,3,1,0.3333333333333333,22,1,405
14887,2,4,5,4,2,3,9,0,0,22,6,405,3,1,0.3333333333333333,29,1,405
14894,2,4,5,5,3,3,9,0,0,22,6,405,3,1,0.3333333333333333,36,1,405
14895,2,4,1,1,4,3,10,0,0,22,6,407,3,1,0.3333333333333333,36,1,407
15032,0,4,1,1,4,3,9,0,0,17,1,411,1,1,1.0,8,1,411
15040,4,0,2,1,4,3,9,17,1,20,4,411,2,0,0.0,4,1,411
15096,0,1,3,1,4,3,9,20,4,17,1,411,2,2,1.0,16,1,411
15116,2,4,5,1,1,3,9,0,0,26,10,413,4,1,0.25,8,1,413
15123,2,4,5,2,2,3,9,0,0,26,10,413,4,1,0.25,15,1,413
15130,2,4,5,3,2,3,9,0,0,26,10,413,4,1,0.25,22,1,413
15135,0,2,1,1,4,3,9,3,3,17,1,414,2,2,1.0,12,1,414
15137,2,4,5,4,2,3,9,0,0,26,10,413,4,1,0.25,29,1,413
15143,4,0,2,1,4,3,10,17,1,20,4,414,2,0,0.0,4,1,414
15144,2,4,5,5,3,3,9,0,0,26,10,413,4,1,0.25,36,1,413
15145,2,4,1,1,4,3,10,0,0,26,10,415,4,1,0.25,36,1,415
15196,0,1,3,1,4,3,9,20,4,17,1,414,2,2,1.0,12,1,414
15284,1,4,1,1,4,3,9,0,0,21,5,420,2,1,0.5,8,1,420
15366,0,1,1,1,4,3,9,15,15,17,1,421,5,5,1.0,24,1,421
15374,4,0,2,1,4,3,11,17,1,20,4,421,2,0,0.0,4,1,421
15379,2,4,1,1,4,3,9,0,0,31,15,422,6,1,0.16666666666666666,8,1,422
15412,1,2,1,1,4,3,9,3,3,21,5,423,3,2,0.6666666666666666,12,1,423
15427,0,1,3,1,4,3,9,20,4,17,1,421,2,2,1.0,13,1,421
15512,2,4,1,1,4,3,9,0,0,18,2,427,2,1,0.5,8,1,427
15528,4,2,2,1,4,3,9,18,2,20,4,427,3,1,0.3333333333333333,8,1,427
15599,2,4,5,1,1,3,9,0,0,22,6,428,3,1,0.3333333333333333,8,1,428
15606,2,4,5,2,2,3,9,0,0,22,6,428,3,1,0.3333333333333333,15,1,428
15613,2,4,5,3,2,3,9,0,0,22,6,428,3,1,0.3333333333333333,22,1,428
15619,4,2,2,1,4,3,9,18,2,20,4,429,3,1,0.3333333333333333,8,1,429
15620,2,4,5,4,2,3,9,0,0,22,6,428,3,1,0.3333333333333333,29,1,428
15627,2,4,5,5,3,3,9,0,0,22,6,428,3,1,0.3333333333333333,36,1,428
15628,2,4,1,1,4,3,10,0,0,22,6,430,3,1,0.3333333333333333,36,1,430
15782,2,4,1,1,4,3,9,0,0,23,7,435,4,1,0.25,8,1,435
15847,4,2,2,1,4,3,9,18,2,20,4,436,3,1,0.3333333333333333,8,1,436
15884,2,4,1,1,4,3,9,0,0,23,7,438,4,1,0.25,8,1,438
15970,2,4,5,1,1,3,9,0,0,18,2,442,2,1,0.5,8,1,442
15977,2,4,5,2,2,3,9,0,0,18,2,442,2,1,0.5,15,1,442
15984,2,4,5,3,2,3,9,0,0,18,2,442,2,1,0.5,22,1,442
15991,2,4,5,4,2,3,9,0,0,18,2,442,2,1,0.5,29,1,442
15998,2,4,5,5,3,3,9,0,0,18,2,442,2,1,0.5,36,1,442
15999,2,4,1,1,4,3,10,0,0,18,2,443,2,1,0.5,36,1,443
16014,4,2,6,1,1,3,9,18,2,20,4,442,3,1,0.3333333333333333,8,1,442
16021,4,2,6,2,2,3,9,18,2,20,4,442,3,1,0.3333333333333333,15,1,442
16028,4,2,6,3,2,3,9,18,2,20,4,442,3,1,0.3333333333333333,22,1,442
16035,4,2,6,4,2,3,9,18,2,20,4,442,3,1,0.3333333333333333,29,1,442
16042,4,2,6,5,3,3,9,18,2,20,4,442,3,1,0.3333333333333333,36,1,442
16043,4,2,2,1,4,3,10,18,2,20,4,443,3,1,0.3333333333333333,36,1,443
16052,4,2,6,1,1,3,9,18,2,20,4,444,3,1,0.3333333333333333,8,1,444
16059,4,2,6,2,2,3,9,18,2,20,4,444,3,1,0.3333333333333333,15,1,444
16066,4,2,6,3,2,3,9,18,2,20,4,444,3,1,0.3333333333333333,22,1,444
16073,4,2,6,4,2,3,9,18,2,20,4,444,3,1,0.3333333333333333,29,1,444
16080,4,2,6,5,3,3,9,18,2,20,4,444,3,1,0.3333333333333333,36,1,444
16081,4,2,2,1,4,3,10,18,2,20,4,445,3,1,0.3333333333333333,36,1,445
16082,4,2,7,1,4,3,11,18,2,0,0,442,2,1,0.5,28,1,442
16129,2,4,1,1,4,3,9,0,0,18,2,447,2,1,0.5,8,1,447
16145,4,2,2,1,4,3,9,18,2,20,4,447,3,1,0.3333333333333333,8,1,447
16191,4,2,2,1,4,3,9,18,2,20,4,448,3,1,0.3333333333333333,8,1,448
16284,4,2,1,1,4,3,9,3,3,24,8,452,5,2,0.4,12,1,452
16306,2,4,1,1,4,3,9,0,0,18,2,454,2,1,0.5,8,1,454
16318,4,2,6,1,1,3,9,18,2,20,4,451,3,1,0.3333333333333333,8,1,451
16325,4,2,6,2,2,3,9,18,2,20,4,451,3,1,0.3333333333333333,15,1,451
16332,4,2,6,3,2,3,9,18,2,20,4,451,3,1,0.3333333333333333,22,1,451
16339,4,2,6,4,2,3,9,18,2,20,4,451,3,1,0.3333333333333333,29,1,451
16346,4,2,6,5,3,3,9,18,2,20,4,451,3,1,0.3333333333333333,36,1,451
16347,4,2,2,1,4,3,10,18,2,20,4,453,3,1,0.3333333333333333,36,1,453
16348,4,2,2,1,4,3,11,18,2,20,4,454,3,1,0.3333333333333333,34,1,454
16398,4,2,2,1,4,3,9,18,2,20,4,455,3,1,0.3333333333333333,8,1,455
16426,2,4,5,1,1,3,9,0,0,18,2,456,2,1,0.5,8,1,456
16433,2,4,5,2,2,3,9,0,0,18,2,456,2,1,0.5,15,1,456
16440,2,4,5,3,2,3,9,0,0,18,2,456,2,1,0.5,22,1,456
16447,2,4,5,4,2,3,9,0,0,18,2,456,2,1,0.5,29,1,456
16454,2,4,5,5,3,3,9,0,0,18,2,456,2,1,0.5,36,1,456
16455,2,4,1,1,4,3,10,0,0,18,2,458,2,1,0.5,36,1,458
16471,4,2,6,1,1,3,9,18,2,20,4,456,3,1,0.3333333333333333,8,1,456
16478,4,2,6,2,2,3,9,18,2,20,4,456,3,1,0.3333333333333333,15,1,456
16485,4,2,6,3,2,3,9,18,2,20,4,456,3,1,0.3333333333333333,22,1,456
16492,4,2,6,4,2,3,9,18,2,20,4,456,3,1,0.3333333333333333,29,1,456
16499,4,2,6,5,3,3,9,18,2,20,4,456,3,1,0.3333333333333333,36,1,456
16500,4,2,2,1,4,3,10,18,2,20,4,458,3,1,0.3333333333333333,36,1,458
16501,4,2,2,1,4,3,11,18,2,20,4,457,3,1,0.3333333333333333,36,1,457
16502,4,2,7,1,4,3,12,18,2,0,0,456,2,1,0.5,10,1,456
16520,4,2,6,1,1,3,9,18,2,20,4,459,3,1,0.3333333333333333,8,1,459
16527,4,2,6,2,2,3,9,18,2,20,4,459,3,1,0.3333333333333333,15,1,459
16534,4,2,6,3,2,3,9,18,2,20,4,459,3,1,0.3333333333333333,22,1,459
16541,4,2,6,4,2,3,9,18,2,20,4,459,3,1,0.3333333333333333,29,1,459
16548,4,2,6,5,3,3,9,18,2,20,4,459,3,1,0.3333333333333333,36,1,459
16549,4,2,2,1,4,3,10,18,2,20,4,460,3,1,0.3333333333333333,36,1,460
16588,2,4,1,1,4,3,9,0,0,19,3,461,3,1,0.3333333333333333,8,1,461
16612,4,2,2,1,4,3,9,19,3,20,4,461,4,2,0.5,12,1,461
16663,4,2,2,1,4,3,9,19,3,20,4,463,4,2,0.5,12,1,463
16738,4,2,2,1,4,3,9,18,2,20,4,465,3,1,0.3333333333333333,8,1,465
16773,4,2,5,1,1,3,9,3,3,24,8,467,5,2,0.4,12,1,467
16780,4,2,5,2,2,3,9,3,3,24,8,467,5,2,0.4,19,1,467
16787,4,2,5,3,2,3,9,3,3,24,8,467,5,2,0.4,26,1,467
16794,4,2,5,4,2,3,9,3,3,24,8,467,5,2,0.4,33,1,467
16801,4,2,5,5,3,3,9,3,3,24,8,467,5,2,0.4,40,1,467
16802,4,2,1,1,4,3,10,3,3,24,8,468,5,2,0.4,40,1,468
16830,1,4,5,1,1,3,9,0,0,25,9,470,3,1,0.3333333333333333,8,1,470
16837,1,4,5,2,2,3,9,0,0,25,9,470,3,1,0.3333333333333333,15,1,470
16844,1,4,5,3,2,3,9,0,0,25,9,470,3,1,0.3333333333333333,22,1,470
16851,1,4,5,4,2,3,9,0,0,25,9,470,3,1,0.3333333333333333,29,1,470
16858,1,4,5,5,3,3,9,0,0,25,9,470,3,1,0.3333333333333333,36,1,470
16859,1,4,1,1,4,3,10,0,0,25,9,472,3,1,0.3333333333333333,36,1,472
16877,4,2,6,1,1,3,9,18,2,20,4,469,3,1,0.3333333333333333,8,1,469
16884,4,2,6,2,2,3,9,18,2,20,4,469,3,1,0.3333333333333333,15,1,469
16891,4,2,6,3,2,3,9,18,2,20,4,469,3,1,0.3333333333333333,22,1,469
16898,4,2,6,4,2,3,9,18,2,20,4,469,3,1,0.3333333333333333,29,1,469
16905,4,2,6,5,3,3,9,18,2,20,4,469,3,1,0.3333333333333333,36,1,469
16906,4,2,2,1,4,3,10,18,2,20,4,471,3,1,0.3333333333333333,36,1,471
16924,1,2,5,1,1,3,9,3,3,25,9,473,4,2,0.5,12,1,473
16931,1,2,5,2,2,3,9,3,3,25,9,473,4,2,0.5,19,1,473
16938,1,2,5,3,2,3,9,3,3,25,9,473,4,2,0.5,26,1,473
16945,1,2,5,4,2,3,9,3,3,25,9,473,4,2,0.5,33,1,473
16952,1,2,5,5,3,3,9,3,3,25,9,473,4,2,0.5,40,1,473
16953,1,2,1,1,4,3,10,3,3,25,9,474,4,2,0.5,40,1,474
16989,1,4,1,1,4,3,9,0,0,21,5,475,2,1,0.5,8,1,475
17035,4,2,2,1,4,3,9,19,3,20,4,476,4,2,0.5,12,1,476
17090,1,4,5,1,1,3,9,0,0,25,9,477,3,1,0.3333333333333333,8,1,477
17097,1,4,5,2,2,3,9,0,0,25,9,477,3,1,0.3333333333333333,15,1,477
17099,1,2,1,1,4,3,9,3,3,21,5,478,3,2,0.6666666666666666,12,1,478
17104,1,4,5,3,2,3,9,0,0,25,9,477,3,1,0.3333333333333333,22,1,477
17111,1,4,5,4,2,3,9,0,0,25,9,477,3,1,0.3333333333333333,29,1,477
17118,1,4,5,5,3,3,9,0,0,25,9,477,3,1,0.3333333333333333,36,1,477
17119,1,4,1,1,4,3,10,0,0,25,9,479,3,1,0.3333333333333333,36,1,479
17193,1,2,5,1,1,3,9,3,3,25,9,482,4,2,0.5,12,1,482
17200,1,2,5,2,2,3,9,3,3,25,9,482,4,2,0.5,19,1,482
17207,1,2,5,3,2,3,9,3,3,25,9,482,4,2,0.5,26,1,482
17214,1,2,5,4,2,3,9,3,3,25,9,482,4,2,0.5,33,1,482
17221,1,2,5,5,3,3,9,3,3,25,9,482,4,2,0.5,40,1,482
17222,1,2,1,1,4,3,10,3,3,25,9,483,4,2,0.5,40,1,483
17260,2,4,1,1,4,3,9,0,0,22,6,484,3,1,0.3333333333333333,8,1,484
17414,2,4,5,1,1,3,9,0,0,23,7,488,4,1,0.25,8,1,488
17421,2,4,5,2,2,3,9,0,0,23,7,488,4,1,0.25,15,1,488
17428,2,4,5,3,2,3,9,0,0,23,7,488,4,1,0.25,22,1,488
17435,2,4,5,4,2,3,9,0,0,23,7,488,4,1,0.25,29,1,488
17442,2,4,5,5,3,3,9,0,0,23,7,488,4,1,0.25,36,1,488
17443,2,4,1,1,4,3,10,0,0,23,7,489,4,1,0.25,36,1,489
17550,2,4,1,1,4,3,9,0,0,19,3,492,3,1,0.3333333333333333,8,1,492
17574,4,2,2,1,4,3,9,19,3,20,4,492,4,2,0.5,12,1,492
17656,4,2,2,1,4,3,9,19,3,20,4,496,4,2,0.5,12,1,496
17759,4,2,5,1,1,3,9,3,3,16,0,499,3,2,0.6666666666666666,12,1,499
17766,4,2,5,2,2,3,9,3,3,16,0,499,3,2,0.6666666666666666,19,1,499
17773,4,2,5,3,2,3,9,3,3,16,0,499,3,2,0.6666666666666666,26,1,499
17780,4,2,5,4,2,3,9,3,3,16,0,499,3,2,0.6666666666666666,33,1,499
17787,4,2,5,5,3,3,9,3,3,16,0,499,3,2,0.6666666666666666,40,1,499
17788,4,2,1,1,4,3,10,3,3,16,0,501,3,2,0.6666666666666666,40,1,501
17812,0,4,5,1,1,3,9,0,0,17,1,502,1,1,1.0,8,1,502
17819,0,4,5,2,2,3,9,0,0,17,1,502,1,1,1.0,15,1,502
17826,0,4,5,3,2,3,9,0,0,17,1,502,1,1,1.0,22,1,502
17833,0,4,5,4,2,3,9,0,0,17,1,502,1,1,1.0,29,1,502
17834,2,4,7,1,4,3,10,16,0,3,3,499,3,1,0.3333333333333333,10,1,499
17840,0,4,5,5,3,3,9,0,0,17,1,502,1,1,1.0,36,1,502
17841,0,4,1,1,4,3,10,0,0,17,1,503,1,1,1.0,36,1,503
17848,4,0,6,1,1,3,12,17,1,20,4,502,2,0,0.0,4,1,502
17855,4,0,6,2,2,3,12,17,1,20,4,502,2,0,0.0,11,1,502
17862,4,0,6,3,2,3,12,17,1,20,4,502,2,0,0.0,18,1,502
17869,4,0,6,4,2,3,12,17,1,20,4,502,2,0,0.0,25,1,502
17876,4,0,6,5,3,3,12,17,1,20,4,502,2,0,0.0,32,1,502
17877,4,0,2,1,4,3,9,17,1,20,4,503,2,0,0.0,32,1,503
17878,4,0,7,1,4,3,10,17,1,0,0,502,1,0,0.0,6,1,502
17930,0,1,3,1,4,3,9,20,4,17,1,503,2,2,1.0,12,1,503
17934,0,2,5,1,1,3,9,3,3,17,1,505,2,2,1.0,12,1,505
17941,0,2,5,2,2,3,9,3,3,17,1,505,2,2,1.0,19,1,505
17948,0,2,5,3,2,3,9,3,3,17,1,505,2,2,1.0,26,1,505
17955,0,2,5,4,2,3,9,3,3,17,1,505,2,2,1.0,33,1,505
17955,2,4,1,1,4,3,9,0,0,31,15,507,6,1,0.16666666666666666,8,1,507
17962,0,2,5,5,3,3,9,3,3,17,1,505,2,2,1.0,40,1,505
17963,0,2,1,1,4,3,10,3,3,17,1,508,2,2,1.0,40,1,508
17970,4,0,6,1,1,3,11,17,1,20,4,505,2,0,0.0,4,1,505
17977,4,0,6,2,2,3,11,17,1,20,4,505,2,0,0.0,11,1,505
17984,4,0,6,3,2,3,11,17,1,20,4,505,2,0,0.0,18,1,505
17991,4,0,6,4,2,3,11,17,1,20,4,505,2,0,0.0,25,1,505
17998,4,0,6,5,3,3,11,17,1,20,4,505,2,0,0.0,32,1,505
17999,4,0,2,1,4,3,12,17,1,20,4,508,2,0,0.0,32,1,508
18000,2,0,7,1,4,3,9,17,1,3,3,505,2,0,0.0,6,1,505
18050,4,2,2,1,4,3,9,19,3,20,4,509,4,2,0.5,12,1,509
18052,0,1,3,1,4,3,9,20,4,17,1,508,2,2,1.0,12,1,508
18092,2,4,1,1,4,3,9,0,0,26,10,511,4,1,0.25,8,1,511
18189,2,4,5,1,1,3,9,0,0,19,3,514,3,1,0.3333333333333333,8,1,514
18196,2,4,5,2,2,3,9,0,0,19,3,514,3,1,0.3333333333333333,15,1,514
18203,2,4,5,3,2,3,9,0,0,19,3,514,3,1,0.3333333333333333,22,1,514
18210,2,4,5,4,2,3,9,0,0,19,3,514,3,1,0.3333333333333333,29,1,514
18217,2,4,5,5,3,3,9,0,0,19,3,514,3,1,0.3333333333333333,36,1,514
18218,2,4,1,1,4,3,10,0,0,19,3,516,3,1,0.3333333333333333,36,1,516
18241,4,2,6,1,1,3,9,19,3,20,4,514,4,2,0.5,12,1,514
18243,2,4,7,1,4,3,9,16,0,15,15,512,6,1,0.16666666666666666,9,1,512
