router,time
8,2368895
8,2368896
12,2368897
8,2368897
4,2368898
4,2368899
4,2368900
8,2368901
4,2368901
0,2368902
0,2368903
0,2368904
4,2368905
0,2368905
0,2368909
0,2369318
1,2369322
0,2369325
2,2369326
1,2369329
3,2369330
0,2369332
2,2369333
7,2369334
1,2369336
3,2369337
11,2369338
0,2369339
2,2369340
7,2369341
15,2369342
1,2369343
3,2369344
11,2369345
0,2369346
0,2369347
2,2369347
7,2369348
15,2369349
1,2369350
3,2369351
1,2369351
11,2369352
2,2369354
2,2369355
7,2369355
15,2369356
3,2369358
11,2369359
3,2369359
7,2369362
7,2369363
15,2369363
11,2369366
11,2369367
15,2369370
15,2369371
15,2369406
14,2369410
13,2369414
12,2369418
8,2369422
4,2369426
15,2369428
15,2369429
0,2369430
15,2369430
15,2369431
14,2369432
14,2369433
14,2369434
15,2369435
14,2369435
13,2369436
13,2369437
13,2369438
14,2369439
13,2369439
12,2369440
12,2369441
12,2369442
13,2369443
12,2369443
8,2369444
8,2369445
8,2369446
12,2369447
8,2369447
4,2369448
4,2369449
4,2369450
8,2369451
4,2369451
0,2369452
0,2369453
0,2369454
4,2369455
0,2369455
0,2369459
0,2369634
1,2369638
0,2369641
2,2369642
1,2369645
6,2369646
0,2369648
2,2369649
1,2369652
6,2369653
0,2369655
2,2369656
1,2369659
6,2369660
0,2369662
0,2369663
2,2369663
1,2369666
6,2369667
1,2369667
2,2369670
2,2369671
6,2369674
6,2369675
6,2369710
5,2369714
4,2369718
0,2369722
6,2369732
6,2369733
6,2369734
6,2369735
5,2369736
5,2369737
5,2369738
6,2369739
5,2369739
4,2369740
4,2369741
4,2369742
5,2369743
4,2369743
0,2369744
0,2369745
0,2369746
4,2369747
0,2369747
0,2369751
0,2369992
1,2369996
0,2369999
2,2370000
1,2370003
3,2370004
0,2370006
2,2370007
7,2370008
1,2370010
3,2370011
0,2370013
2,2370014
7,2370015
1,2370017
3,2370018
0,2370020
0,2370021
2,2370021
7,2370022
1,2370024
3,2370025
1,2370025
2,2370028
2,2370029
7,2370029
3,2370032
3,2370033
7,2370036
7,2370037
7,2370072
6,2370076
5,2370080
4,2370084
0,2370088
7,2370094
7,2370095
7,2370096
7,2370097
6,2370098
6,2370099
6,2370100
7,2370101
6,2370101
5,2370102
5,2370103
5,2370104
6,2370105
5,2370105
4,2370106
4,2370107
4,2370108
5,2370109
4,2370109
0,2370110
0,2370111
0,2370112
4,2370113
0,2370113
0,2370117
0,2370358
4,2370362
0,2370365
8,2370366
4,2370369
0,2370372
8,2370373
4,2370376
0,2370379
8,2370380
4,2370383
0,2370386
0,2370387
8,2370387
4,2370390
4,2370391
8,2370394
8,2370395
8,2370430
4,2370434
0,2370438
8,2370452
8,2370453
8,2370454
8,2370455
4,2370456
4,2370457
4,2370458
8,2370459
4,2370459
0,2370460
0,2370461
0,2370462
4,2370463
0,2370463
0,2370467
0,2370708
1,2370712
0,2370715
5,2370716
1,2370719
9,2370720
0,2370722
5,2370723
1,2370726
9,2370727
0,2370729
5,2370730
1,2370733
9,2370734
0,2370736
0,2370737
5,2370737
1,2370740
9,2370741
1,2370741
5,2370744
5,2370745
9,2370748
9,2370749
9,2370784
8,2370788
4,2370792
0,2370796
9,2370806
9,2370807
9,2370808
9,2370809
8,2370810
8,2370811
8,2370812
9,2370813
8,2370813
4,2370814
4,2370815
4,2370816
8,2370817
4,2370817
0,2370818
0,2370819
0,2370820
4,2370821
0,2370821
0,2370825
0,2371066
1,2371070
0,2371073
2,2371074
1,2371077
6,2371078
0,2371080
2,2371081
10,2371082
1,2371084
6,2371085
0,2371087
2,2371088
10,2371089
1,2371091
6,2371092
0,2371094
0,2371095
2,2371095
10,2371096
1,2371098
6,2371099
1,2371099
2,2371102
2,2371103
10,2371103
6,2371106
6,2371107
10,2371110
10,2371111
10,2371146
9,2371150
8,2371154
4,2371158
0,2371162
10,2371168
10,2371169
10,2371170
10,2371171
9,2371172
9,2371173
9,2371174
10,2371175
9,2371175
8,2371176
8,2371177
8,2371178
9,2371179
8,2371179
4,2371180
4,2371181
4,2371182
8,2371183
4,2371183
0,2371184
0,2371185
0,2371186
4,2371187
0,2371187
0,2371191
0,2371432
1,2371436
0,2371439
2,2371440
1,2371443
3,2371444
0,2371446
2,2371447
7,2371448
1,2371450
3,2371451
11,2371452
0,2371453
2,2371454
7,2371455
1,2371457
3,2371458
11,2371459
0,2371460
0,2371461
2,2371461
7,2371462
1,2371464
3,2371465
1,2371465
11,2371466
2,2371468
2,2371469
7,2371469
3,2371472
11,2371473
3,2371473
7,2371476
7,2371477
11,2371480
11,2371481
11,2371516
10,2371520
9,2371524
8,2371528
4,2371532
0,2371536
11,2371538
11,2371539
11,2371540
11,2371541
10,2371542
10,2371543
10,2371544
11,2371545
10,2371545
9,2371546
9,2371547
9,2371548
10,2371549
9,2371549
8,2371550
8,2371551
8,2371552
9,2371553
8,2371553
4,2371554
4,2371555
4,2371556
8,2371557
4,2371557
0,2371558
0,2371559
0,2371560
4,2371561
0,2371561
0,2371565
0,2371806
4,2371810
0,2371813
8,2371814
4,2371817
12,2371818
0,2371820
8,2371821
4,2371824
12,2371825
0,2371827
8,2371828
4,2371831
12,2371832
0,2371834
0,2371835
8,2371835
4,2371838
12,2371839
4,2371839
8,2371842
8,2371843
12,2371846
12,2371847
12,2371882
8,2371886
4,2371890
0,2371894
12,2371904
12,2371905
12,2371906
12,2371907
8,2371908
8,2371909
8,2371910
12,2371911
8,2371911
4,2371912
4,2371913
4,2371914
8,2371915
4,2371915
0,2371916
0,2371917
0,2371918
4,2371919
0,2371919
0,2371923
0,2372164
1,2372168
0,2372171
5,2372172
1,2372175
9,2372176
0,2372178
5,2372179
13,2372180
1,2372182
9,2372183
0,2372185
5,2372186
13,2372187
1,2372189
9,2372190
0,2372192
0,2372193
5,2372193
13,2372194
1,2372196
9,2372197
1,2372197
5,2372200
5,2372201
13,2372201
9,2372204
9,2372205
13,2372208
13,2372209
13,2372244
12,2372248
8,2372252
4,2372256
0,2372260
13,2372266
13,2372267
13,2372268
13,2372269
12,2372270
12,2372271
12,2372272
13,2372273
12,2372273
8,2372274
8,2372275
8,2372276
12,2372277
8,2372277
4,2372278
4,2372279
4,2372280
8,2372281
4,2372281
0,2372282
0,2372283
0,2372284
4,2372285
0,2372285
0,2372289
0,2372552
4,2372556
0,2372559
4,2372563
0,2372566
4,2372570
0,2372573
4,2372577
0,2372580
0,2372581
4,2372584
4,2372585
4,2372620
0,2372624
4,2372642
4,2372643
4,2372644
4,2372645
0,2372646
0,2372647
0,2372648
4,2372649
0,2372649
0,2372653
0,2372670
0,2372677
0,2372684
0,2372691
0,2372698
0,2372699
0,2372734
0,2372756
0,2372757
0,2372758
0,2372759
0,2372763
0,2372774
0,2372781
0,2372788
0,2372795
0,2372802
0,2372803
0,2372838
0,2372860
0,2372861
0,2372862
0,2372863
0,2372867
0,2372884
1,2372888
0,2372891
1,2372895
0,2372898
1,2372902
0,2372905
1,2372909
0,2372912
0,2372913
1,2372916
1,2372917
1,2372952
0,2372956
1,2372974
1,2372975
1,2372976
1,2372977
0,2372978
0,2372979
0,2372980
1,2372981
0,2372981
0,2372985
0,2373008
1,2373012
0,2373015
2,2373016
1,2373019
0,2373022
2,2373023
1,2373026
0,2373029
2,2373030
1,2373033
0,2373036
0,2373037
2,2373037
1,2373040
1,2373041
2,2373044
2,2373045
2,2373080
1,2373084
0,2373088
2,2373102
2,2373103
2,2373104
2,2373105
1,2373106
1,2373107
1,2373108
2,2373109
1,2373109
0,2373110
0,2373111
0,2373112
1,2373113
0,2373113
0,2373117
0,2373196
1,2373200
0,2373203
2,2373204
1,2373207
0,2373210
2,2373211
1,2373214
0,2373217
2,2373218
1,2373221
0,2373224
0,2373225
2,2373225
1,2373228
1,2373229
2,2373232
2,2373233
2,2373268
1,2373272
0,2373276
2,2373290
2,2373291
2,2373292
2,2373293
1,2373294
1,2373295
1,2373296
2,2373297
1,2373297
0,2373298
0,2373299
0,2373300
1,2373301
0,2373301
0,2373305
0,2373320
1,2373324
0,2373327
5,2373328
1,2373331
9,2373332
0,2373334
5,2373335
1,2373338
9,2373339
0,2373341
5,2373342
1,2373345
9,2373346
0,2373348
0,2373349
5,2373349
1,2373352
9,2373353
1,2373353
5,2373356
5,2373357
9,2373360
9,2373361
9,2373396
8,2373400
4,2373404
0,2373408
9,2373418
9,2373419
9,2373420
9,2373421
8,2373422
8,2373423
8,2373424
9,2373425
8,2373425
4,2373426
4,2373427
4,2373428
8,2373429
4,2373429
0,2373430
0,2373431
0,2373432
4,2373433
0,2373433
0,2373437
0,2373456
1,2373460
0,2373463
2,2373464
1,2373467
6,2373468
0,2373470
2,2373471
10,2373472
1,2373474
6,2373475
0,2373477
2,2373478
10,2373479
1,2373481
6,2373482
0,2373484
0,2373485
2,2373485
10,2373486
1,2373488
6,2373489
1,2373489
2,2373492
2,2373493
10,2373493
6,2373496
6,2373497
10,2373500
10,2373501
10,2373536
9,2373540
8,2373544
4,2373548
0,2373552
10,2373558
10,2373559
10,2373560
10,2373561
9,2373562
9,2373563
9,2373564
10,2373565
9,2373565
8,2373566
8,2373567
8,2373568
9,2373569
8,2373569
4,2373570
4,2373571
4,2373572
8,2373573
4,2373573
0,2373574
0,2373575
0,2373576
4,2373577
0,2373577
0,2373581
0,2373608
1,2373612
0,2373615
2,2373616
1,2373619
3,2373620
0,2373622
2,2373623
1,2373626
3,2373627
0,2373629
2,2373630
1,2373633
3,2373634
0,2373636
0,2373637
2,2373637
1,2373640
3,2373641
1,2373641
2,2373644
2,2373645
3,2373648
3,2373649
3,2373684
2,2373688
1,2373692
0,2373696
3,2373706
3,2373707
3,2373708
3,2373709
2,2373710
2,2373711
2,2373712
3,2373713
2,2373713
1,2373714
1,2373715
1,2373716
2,2373717
1,2373717
0,2373718
0,2373719
0,2373720
1,2373721
0,2373721
0,2373725
0,2373748
1,2373752
0,2373755
2,2373756
1,2373759
6,2373760
0,2373762
2,2373763
10,2373764
1,2373766
6,2373767
0,2373769
2,2373770
10,2373771
1,2373773
6,2373774
0,2373776
0,2373777
2,2373777
10,2373778
1,2373780
6,2373781
1,2373781
2,2373784
2,2373785
10,2373785
6,2373788
6,2373789
10,2373792
10,2373793
10,2373828
9,2373832
8,2373836
4,2373840
0,2373844
10,2373850
10,2373851
10,2373852
10,2373853
9,2373854
9,2373855
9,2373856
10,2373857
9,2373857
8,2373858
8,2373859
8,2373860
9,2373861
8,2373861
4,2373862
4,2373863
4,2373864
8,2373865
4,2373865
0,2373866
0,2373867
0,2373868
4,2373869
0,2373869
0,2373873
0,2373920
1,2373924
0,2373927
5,2373928
1,2373931
9,2373932
0,2373934
5,2373935
1,2373938
9,2373939
0,2373941
5,2373942
1,2373945
9,2373946
0,2373948
0,2373949
5,2373949
1,2373952
9,2373953
1,2373953
5,2373956
5,2373957
9,2373960
9,2373961
9,2373996
8,2374000
4,2374004
0,2374008
9,2374018
9,2374019
9,2374020
9,2374021
8,2374022
8,2374023
8,2374024
9,2374025
8,2374025
4,2374026
4,2374027
4,2374028
8,2374029
4,2374029
0,2374030
0,2374031
0,2374032
4,2374033
0,2374033
0,2374037
0,2374076
1,2374080
0,2374083
2,2374084
1,2374087
6,2374088
0,2374090
2,2374091
10,2374092
1,2374094
6,2374095
14,2374096
0,2374097
2,2374098
10,2374099
1,2374101
6,2374102
14,2374103
0,2374104
0,2374105
2,2374105
10,2374106
1,2374108
6,2374109
1,2374109
14,2374110
2,2374112
2,2374113
10,2374113
6,2374116
14,2374117
6,2374117
10,2374120
10,2374121
14,2374124
14,2374125
14,2374160
13,2374164
12,2374168
8,2374172
4,2374176
0,2374180
14,2374184
14,2374185
14,2374186
14,2374187
13,2374188
13,2374189
13,2374190
14,2374191
13,2374191
12,2374192
12,2374193
12,2374194
13,2374195
12,2374195
8,2374196
8,2374197
8,2374198
12,2374199
8,2374199
4,2374200
4,2374201
4,2374202
8,2374203
4,2374203
0,2374204
0,2374205
0,2374206
4,2374207
0,2374207
0,2374211
0,2374234
1,2374238
0,2374241
2,2374242
1,2374245
0,2374248
2,2374249
1,2374252
0,2374255
2,2374256
1,2374259
0,2374262
0,2374263
2,2374263
1,2374266
1,2374267
2,2374270
2,2374271
2,2374306
1,2374310
0,2374314
2,2374328
2,2374329
2,2374330
2,2374331
1,2374332
1,2374333
1,2374334
2,2374335
1,2374335
0,2374336
0,2374337
0,2374338
1,2374339
0,2374339
0,2374343
0,2374364
1,2374368
0,2374371
2,2374372
1,2374375
6,2374376
0,2374378
2,2374379
10,2374380
1,2374382
6,2374383
0,2374385
2,2374386
10,2374387
1,2374389
6,2374390
0,2374392
0,2374393
2,2374393
10,2374394
1,2374396
6,2374397
1,2374397
2,2374400
2,2374401
10,2374401
6,2374404
6,2374405
10,2374408
10,2374409
10,2374444
9,2374448
8,2374452
4,2374456
0,2374460
10,2374466
10,2374467
10,2374468
10,2374469
9,2374470
9,2374471
9,2374472
10,2374473
9,2374473
8,2374474
8,2374475
8,2374476
9,2374477
8,2374477
4,2374478
4,2374479
4,2374480
8,2374481
4,2374481
0,2374482
0,2374483
0,2374484
4,2374485
0,2374485
0,2374489
0,2374536
1,2374540
0,2374543
2,2374544
1,2374547
3,2374548
0,2374550
2,2374551
1,2374554
3,2374555
0,2374557
2,2374558
1,2374561
3,2374562
0,2374564
0,2374565
2,2374565
1,2374568
3,2374569
1,2374569
2,2374572
2,2374573
3,2374576
3,2374577
3,2374612
2,2374616
1,2374620
0,2374624
3,2374634
3,2374635
3,2374636
3,2374637
2,2374638
2,2374639
2,2374640
3,2374641
2,2374641
1,2374642
1,2374643
1,2374644
2,2374645
1,2374645
0,2374646
0,2374647
0,2374648
1,2374649
0,2374649
0,2374653
0,2374682
1,2374686
0,2374689
2,2374690
1,2374693
3,2374694
0,2374696
2,2374697
7,2374698
1,2374700
3,2374701
11,2374702
0,2374703
2,2374704
7,2374705
1,2374707
3,2374708
11,2374709
0,2374710
0,2374711
2,2374711
7,2374712
1,2374714
3,2374715
1,2374715
11,2374716
2,2374718
2,2374719
7,2374719
3,2374722
11,2374723
3,2374723
7,2374726
7,2374727
11,2374730
11,2374731
11,2374766
10,2374770
9,2374774
8,2374778
4,2374782
0,2374786
11,2374788
11,2374789
11,2374790
11,2374791
10,2374792
10,2374793
10,2374794
11,2374795
10,2374795
9,2374796
9,2374797
9,2374798
10,2374799
9,2374799
8,2374800
8,2374801
8,2374802
9,2374803
8,2374803
4,2374804
4,2374805
4,2374806
8,2374807
4,2374807
0,2374808
0,2374809
0,2374810
4,2374811
0,2374811
0,2374815
0,2374840
1,2374844
0,2374847
5,2374848
1,2374851
9,2374852
0,2374854
5,2374855
13,2374856
1,2374858
9,2374859
0,2374861
5,2374862
13,2374863
1,2374865
9,2374866
0,2374868
0,2374869
5,2374869
13,2374870
1,2374872
9,2374873
1,2374873
5,2374876
5,2374877
13,2374877
9,2374880
9,2374881
13,2374884
13,2374885
13,2374920
12,2374924
8,2374928
4,2374932
0,2374936
13,2374942
13,2374943
13,2374944
13,2374945
12,2374946
12,2374947
12,2374948
13,2374949
12,2374949
8,2374950
8,2374951
8,2374952
12,2374953
8,2374953
4,2374954
4,2374955
4,2374956
8,2374957
4,2374957
0,2374958
0,2374959
0,2374960
4,2374961
0,2374961
0,2374965
0,2374980
0,2374987
0,2374994
0,2375001
0,2375008
0,2375009
0,2375044
0,2375066
0,2375067
0,2375068
0,2375069
0,2375073
0,2375090
1,2375094
0,2375097
2,2375098
1,2375101
6,2375102
0,2375104
2,2375105
1,2375108
6,2375109
0,2375111
2,2375112
1,2375115
6,2375116
0,2375118
0,2375119
2,2375119
1,2375122
6,2375123
1,2375123
2,2375126
2,2375127
6,2375130
6,2375131
6,2375166
5,2375170
4,2375174
0,2375178
6,2375188
6,2375189
6,2375190
6,2375191
5,2375192
5,2375193
5,2375194
6,2375195
5,2375195
4,2375196
4,2375197
4,2375198
5,2375199
4,2375199
0,2375200
0,2375201
0,2375202
4,2375203
0,2375203
0,2375207
0,2375262
1,2375266
0,2375269
2,2375270
1,2375273
3,2375274
0,2375276
2,2375277
7,2375278
1,2375280
3,2375281
0,2375283
2,2375284
7,2375285
1,2375287
3,2375288
0,2375290
0,2375291
2,2375291
7,2375292
1,2375294
3,2375295
1,2375295
2,2375298
2,2375299
7,2375299
3,2375302
3,2375303
7,2375306
7,2375307
7,2375342
6,2375346
5,2375350
4,2375354
0,2375358
7,2375364
7,2375365
7,2375366
7,2375367
6,2375368
6,2375369
6,2375370
7,2375371
6,2375371
5,2375372
5,2375373
5,2375374
6,2375375
5,2375375
4,2375376
4,2375377
4,2375378
5,2375379
4,2375379
0,2375380
0,2375381
0,2375382
4,2375383
0,2375383
0,2375387
0,2375444
4,2375448
0,2375451
8,2375452
4,2375455
0,2375458
8,2375459
4,2375462
0,2375465
8,2375466
4,2375469
0,2375472
0,2375473
8,2375473
4,2375476
4,2375477
8,2375480
8,2375481
8,2375516
4,2375520
0,2375524
8,2375538
8,2375539
8,2375540
8,2375541
4,2375542
4,2375543
4,2375544
8,2375545
4,2375545
0,2375546
0,2375547
0,2375548
4,2375549
0,2375549
0,2375553
0,2375590
0,2375597
0,2375604
0,2375611
0,2375618
0,2375619
0,2375654
0,2375676
0,2375677
0,2375678
0,2375679
0,2375683
0,2375700
0,2375707
0,2375714
0,2375721
0,2375728
0,2375729
0,2375764
0,2375786
0,2375787
0,2375788
0,2375789
0,2375793
0,2375832
1,2375836
0,2375839
2,2375840
1,2375843
6,2375844
0,2375846
2,2375847
10,2375848
1,2375850
6,2375851
0,2375853
2,2375854
10,2375855
1,2375857
6,2375858
0,2375860
0,2375861
2,2375861
10,2375862
1,2375864
6,2375865
1,2375865
2,2375868
2,2375869
10,2375869
6,2375872
6,2375873
10,2375876
10,2375877
10,2375912
9,2375916
8,2375920
4,2375924
0,2375928
10,2375934
10,2375935
10,2375936
10,2375937
9,2375938
9,2375939
9,2375940
10,2375941
9,2375941
8,2375942
8,2375943
8,2375944
9,2375945
8,2375945
4,2375946
4,2375947
4,2375948
8,2375949
4,2375949
0,2375950
0,2375951
0,2375952
4,2375953
0,2375953
0,2375957
0,2375996
4,2376000
0,2376003
4,2376007
0,2376010
4,2376014
0,2376017
4,2376021
0,2376024
0,2376025
4,2376028
4,2376029
4,2376064
0,2376068
4,2376086
4,2376087
4,2376088
4,2376089
0,2376090
0,2376091
0,2376092
4,2376093
0,2376093
0,2376097
0,2376136
1,2376140
0,2376143
2,2376144
1,2376147
6,2376148
0,2376150
2,2376151
10,2376152
1,2376154
6,2376155
14,2376156
0,2376157
2,2376158
10,2376159
1,2376161
6,2376162
14,2376163
0,2376164
0,2376165
2,2376165
10,2376166
1,2376168
6,2376169
1,2376169
14,2376170
2,2376172
2,2376173
10,2376173
6,2376176
14,2376177
6,2376177
10,2376180
10,2376181
14,2376184
14,2376185
14,2376220
13,2376224
12,2376228
8,2376232
4,2376236
0,2376240
14,2376242
14,2376243
14,2376244
14,2376245
13,2376246
13,2376247
13,2376248
14,2376249
13,2376249
12,2376250
12,2376251
12,2376252
13,2376253
12,2376253
8,2376254
8,2376255
8,2376256
12,2376257
8,2376257
4,2376258
4,2376259
4,2376260
8,2376261
4,2376261
0,2376262
0,2376263
0,2376264
4,2376265
0,2376265
0,2376269
0,2376300
1,2376304
0,2376307
1,2376311
0,2376314
1,2376318
0,2376321
1,2376325
0,2376328
0,2376329
1,2376332
1,2376333
1,2376368
0,2376372
1,2376390
1,2376391
1,2376392
1,2376393
0,2376394
0,2376395
0,2376396
1,2376397
0,2376397
0,2376401
0,2376418
4,2376422
0,2376425
8,2376426
4,2376429
0,2376432
8,2376433
4,2376436
0,2376439
8,2376440
4,2376443
0,2376446
0,2376447
8,2376447
4,2376450
4,2376451
8,2376454
8,2376455
8,2376490
4,2376494
0,2376498
8,2376512
8,2376513
8,2376514
8,2376515
4,2376516
4,2376517
4,2376518
8,2376519
4,2376519
0,2376520
0,2376521
0,2376522
4,2376523
0,2376523
0,2376527
0,2376566
1,2376570
0,2376573
2,2376574
1,2376577
0,2376580
2,2376581
1,2376584
0,2376587
2,2376588
1,2376591
0,2376594
0,2376595
2,2376595
1,2376598
1,2376599
2,2376602
2,2376603
2,2376638
1,2376642
0,2376646
2,2376660
2,2376661
2,2376662
2,2376663
1,2376664
1,2376665
1,2376666
2,2376667
1,2376667
0,2376668
0,2376669
0,2376670
1,2376671
0,2376671
0,2376675
0,2376714
4,2376718
0,2376721
8,2376722
4,2376725
12,2376726
0,2376728
8,2376729
4,2376732
12,2376733
0,2376735
8,2376736
4,2376739
12,2376740
0,2376742
0,2376743
8,2376743
4,2376746
12,2376747
4,2376747
8,2376750
8,2376751
12,2376754
12,2376755
12,2376790
8,2376794
4,2376798
0,2376802
12,2376812
12,2376813
12,2376814
12,2376815
8,2376816
8,2376817
8,2376818
12,2376819
8,2376819
4,2376820
4,2376821
4,2376822
8,2376823
4,2376823
0,2376824
0,2376825
0,2376826
4,2376827
0,2376827
0,2376831
0,2376870
1,2376874
0,2376877
2,2376878
1,2376881
6,2376882
0,2376884
2,2376885
1,2376888
6,2376889
0,2376891
2,2376892
1,2376895
6,2376896
0,2376898
0,2376899
2,2376899
1,2376902
6,2376903
1,2376903
2,2376906
2,2376907
6,2376910
6,2376911
6,2376946
5,2376950
4,2376954
0,2376958
6,2376968
6,2376969
6,2376970
6,2376971
5,2376972
5,2376973
5,2376974
6,2376975
5,2376975
4,2376976
4,2376977
4,2376978
5,2376979
4,2376979
0,2376980
0,2376981
0,2376982
4,2376983
0,2376983
0,2376987
0,2377018
1,2377022
0,2377025
2,2377026
1,2377029
0,2377032
2,2377033
1,2377036
0,2377039
2,2377040
1,2377043
0,2377046
0,2377047
2,2377047
1,2377050
1,2377051
2,2377054
2,2377055
2,2377090
1,2377094
0,2377098
2,2377112
2,2377113
2,2377114
2,2377115
1,2377116
1,2377117
1,2377118
2,2377119
1,2377119
0,2377120
0,2377121
0,2377122
1,2377123
0,2377123
0,2377127
0,2377144
0,2377151
0,2377158
0,2377165
0,2377172
0,2377173
0,2377210
0,2377232
0,2377233
0,2377234
0,2377235
0,2377239
0,2377278
1,2377282
0,2377285
2,2377286
1,2377289
6,2377290
0,2377292
2,2377293
10,2377294
1,2377296
6,2377297
0,2377299
2,2377300
10,2377301
1,2377303
6,2377304
0,2377306
0,2377307
2,2377307
10,2377308
1,2377310
6,2377311
1,2377311
2,2377314
2,2377315
10,2377315
6,2377318
6,2377319
10,2377322
10,2377323
10,2377358
9,2377362
8,2377366
4,2377370
0,2377374
10,2377380
10,2377381
10,2377382
10,2377383
9,2377384
9,2377385
9,2377386
10,2377387
9,2377387
8,2377388
8,2377389
8,2377390
9,2377391
8,2377391
4,2377392
4,2377393
4,2377394
8,2377395
4,2377395
0,2377396
0,2377397
0,2377398
4,2377399
0,2377399
0,2377403
0,2377442
4,2377446
0,2377449
4,2377453
0,2377456
4,2377460
0,2377463
4,2377467
0,2377470
0,2377471
4,2377474
4,2377475
4,2377510
0,2377514
4,2377532
4,2377533
4,2377534
4,2377535
0,2377536
0,2377537
0,2377538
4,2377539
0,2377539
0,2377543
0,2377582
1,2377586
0,2377589
2,2377590
1,2377593
6,2377594
0,2377596
2,2377597
10,2377598
1,2377600
6,2377601
14,2377602
0,2377603
2,2377604
10,2377605
1,2377607
6,2377608
14,2377609
0,2377610
0,2377611
2,2377611
10,2377612
1,2377614
6,2377615
1,2377615
14,2377616
2,2377618
2,2377619
10,2377619
6,2377622
14,2377623
6,2377623
10,2377626
10,2377627
14,2377630
14,2377631
14,2377666
13,2377670
12,2377674
8,2377678
4,2377682
0,2377686
14,2377688
14,2377689
14,2377690
14,2377691
13,2377692
13,2377693
13,2377694
14,2377695
13,2377695
12,2377696
12,2377697
12,2377698
13,2377699
12,2377699
8,2377700
8,2377701
8,2377702
12,2377703
8,2377703
4,2377704
4,2377705
4,2377706
8,2377707
4,2377707
0,2377708
0,2377709
0,2377710
4,2377711
0,2377711
0,2377715
0,2377746
1,2377750
0,2377753
2,2377754
1,2377757
3,2377758
0,2377760
2,2377761
1,2377764
3,2377765
0,2377767
2,2377768
1,2377771
3,2377772
0,2377774
0,2377775
2,2377775
1,2377778
3,2377779
1,2377779
2,2377782
2,2377783
3,2377786
3,2377787
3,2377822
2,2377826
1,2377830
0,2377834
3,2377844
3,2377845
3,2377846
3,2377847
2,2377848
2,2377849
2,2377850
3,2377851
2,2377851
1,2377852
1,2377853
1,2377854
2,2377855
1,2377855
0,2377856
0,2377857
0,2377858
1,2377859
0,2377859
0,2377863
0,2377880
4,2377884
0,2377887
8,2377888
4,2377891
0,2377894
8,2377895
4,2377898
0,2377901
8,2377902
4,2377905
0,2377908
0,2377909
8,2377909
4,2377912
4,2377913
8,2377916
8,2377917
8,2377952
4,2377956
